IdStation,CodePostal,TypeRoute,Long,Lat
8200010,08200,R,492701,4969926
8210001,08210,R,507788,4961023
8230001,08230,R,452567.373636,4992799.55609
8260002,08260,R,442841.85943972,4986741.8372004
8270001,08270,A,450291.88207464,4959406.9537325
8270002,08270,A,450291.88207464,4959406.9537325
8300001,08300,R,436800,4951100
8300004,08300,R,436011.57296,4950395.00007
8300006,08300,R,435794,4950033
8300007,08300,R,449483,4951743
8300008,08300,R,436011.57296,4950395.00007
8310001,08310,R,437800,4939800
8320002,08320,R,472500,5008100
8320003,08320,R,474301.68,5010550.96
8330002,08330,R,485000,4973500
8350002,08350,R,486600,4969800
8360003,08360,R,424855,4952993
8400002,08400,R,471508,4939896
8400003,08400,R,468809,4939377
8400004,08400,R,469700,4940500
8430001,08430,R,464200,4965100
8500002,08500,R,464100,4993900
8600002,08600,R,481482,5013376
8600003,08600,R,484913.898552,5013357.8277
8700001,08700,R,474094,4981889
8700002,08700,R,474094,4981889
8800001,08800,R,474200,4988000
8800004,08800,R,473900,4988500
8800008,08800,R,484860.43,4987252.95
9000001,09000,R,162533,4294975
9000002,09000,R,156973.486,4295989.836
9000003,09000,R,162517.428827,4294967.40212
9000004,09000,R,162537,4294961
9000005,09000,R,161636,4298653
9000006,09000,R,162500,4295200
9100001,09100,R,163100,4310300
9100002,09100,R,161100,4312000
9100003,09100,R,162100,4310400
9100004,09100,R,163000,4308400
9100005,09100,R,162307.519556,4310208.07036
9100006,09100,R,160600,4313700
9110001,09110,R,182100,4273000
9110002,09110,R,180097.333536,4272985.61193
9120001,09120,R,162865,4304606
9130001,09130,R,141100,4317100
9140001,09140,R,121516.452849,4288289.43084
9190001,09190,R,112930,4300373
9190002,09190,R,113820,4299870
9190004,09190,R,112800,4300500
9200001,09200,R,114800,4297700
9200003,09200,R,114450,4297935
9210001,09210,R,134783.547151,4328136.98179
9220001,09220,R,150032,4276990
9240002,09240,R,139422,4304151
9270001,09270,R,167198,4324600
9270003,09270,R,167800,4325100
9300001,09300,R,185690,4292840
9300002,09300,R,185335,4293739
9300004,09300,R,192948,4290873
9300005,09300,R,185770.23,4292832.6
9300006,09300,R,193438.38751987,4290230.565
9340001,09340,R,163752,4307899
9350001,09350,R,137458.950169,4310837.99787
9350002,09350,R,137491.74,4310812.89
9400001,09400,R,159838,4284527
9400002,09400,R,160378,4285117
9500001,09500,R,187600,4308500
9500002,09500,R,186719,4308856
9500003,09500,R,187700,4308400
9600001,09600,R,186610.833631,4297011.98891
9600002,09600,R,186715,4297313
9600003,09600,R,186859,4297860
9700001,09700,R,156520.503,4325260.886
10000001,10000,R,408020,4828756
10000005,10000,R,407918,4828255
10000006,10000,R,407571,4828855
10000009,10000,R,406718,4829487
10000013,10000,R,409257,4830537
10000014,10000,R,407263,4830436
10000017,10000,R,,
10000018,10000,R,408300,4829400
10000019,10000,R,408020,4828756
10000020,10000,R,407270,4830440
10100001,10100,R,371443,4851018
10100002,10100,R,373200,4850900
10100003,10100,R,371986,4851159
10100004,10100,R,376338.606523,4850446.12236
10110001,10110,R,437667,4810594
10110002,10110,R,438129,4811577
10120001,10120,R,402200,4824100
10120002,10120,R,405600,4827300
10120004,10120,R,403420.37717194,4826151.9408403
10123001,10120,R,406500,4828900
10130001,10130,R,392415,4804618
10130002,10130,R,391692.94,4810961.99
10130003,10130,R,391999,4809934
10130004,10130,R,392000,4809900
10140001,10140,R,446723.072067,4823683.45699
10150001,10150,R,409723,4831074
10150002,10150,R,411267.96,4832753.003
10150003,10150,A,414348.044661,4841105.75553
10160001,10160,R,374084,4821640
10170001,10170,R,387881.675396,4850802.13687
10180001,10180,R,399672,4836673
10190001,10190,R,380446,4827369
10200001,10200,R,469946,4823902
10200002,10200,R,470100,4823800
10200003,10200,R,471000,4822800
10200004,10200,R,471533,4822985
10210001,10210,R,414076,4806585
10210002,10210,R,414100,4805800
10230001,10230,R,419200,4866800
10230002,10230,R,419126,4867465
10250001,10250,R,449600,4798300
10260001,10260,R,426178,4815044
10260003,10260,R,418899,4818140
10270001,10270,A,424019,4821103
10270002,10270,A,423011.750846,4821599.47185
10270003,10270,R,426153,4825309
10270005,10270,R,426735.975,4825441.825
10270006,10270,A,424019,4821103
10270007,10270,A,423011.750846,4821599.47185
10300002,10300,R,404339,4829259
10300004,10300,R,403727.238436,4829202.02975
10300005,10300,R,403727.238436,4829202.02975
10340001,10340,R,436718,4799651
10350001,10350,R,373800,4840600
10370001,10370,R,356100,4858500
10400001,10400,R,349001,4848519
10400002,10400,R,351288.606446,4849240.75936
10400003,10400,R,349118,4848593
10400005,10400,R,349510.387,4848846.594
10410001,10410,R,413089.23129,4829647.38551
10430001,10430,R,403700,4826200
10430002,10430,R,407043,4826416
10500001,10500,R,442100,4842800
10500002,10500,R,451800,4839900
10500004,10500,R,452967.22063598,4839182.9364236
10600001,10600,R,402300,4833300
10600002,10300,R,402657,4830500
10600004,10600,R,403280,4833707
10600005,10600,R,403159,4830376
10600009,10600,R,401851.345,4833587.984
10700001,10700,R,414500,4853600
10700002,10700,R,415587.673,4853377.065
10700003,10700,R,412971,4853489
10800001,10800,R,408867,4826779
10800002,10800,R,409500,4828100
10800003,10800,R,408884,4826766
10800004,10800,R,408848,4826808
10800006,10800,R,410900,4823700
11000001,11000,R,238316,4320854
11000003,11000,R,238600,4320700
11000004,11000,R,232330,4319723
11000005,11000,R,234488,4321121
11000007,11000,R,232841,4322564
11000008,11000,R,234696,4321712
11000009,11000,R,232500,4321200
11000010,11000,R,236857,4323579
11000012,11000,R,235460,4321566
11000013,11100,R,301410,4318083
11000014,11000,R,234520.380782,4321506.24025
11000015,11000,R,232330,4319723
11000016,11000,R,236899.94717197,4323573.6242633
11100001,11100,R,298888,4316928
11100002,11100,R,300742,4319107
11100003,11100,R,298139.048044,4318165.10766
11100004,11100,R,296288.855258,4318079.12054
11100006,11100,R,299224.530275,4317433.36179
11100008,11100,R,298918,4316273
11100009,11100,R,300258,4318636
11100010,11100,R,298680,4315972
11100011,11100,R,299468.478657,4317616.94359
11100013,11100,R,299224.530275,4317433.36179
11100014,11100,R,300426.33,4318321.84
11101001,11100,R,302900,4317900
11106001,11100,R,298196.011707,4318570.05599
11110001,11110,R,305100,4323000
11110002,11110,A,309236.711734,4321488.56472
11110003,11110,A,305843,4323187
11110004,11110,R,311168,4323898
11110005,11110,A,309236.711734,4321488.56472
11110008,11110,A,309000,4321400
11120001,11120,R,291366,4325362
11120002,11200,R,276496.97,4320367.93
11130001,11130,R,296500,4303100
11140001,11140,R,223146.003573,4280410.25698
11150001,11150,R,210100,4324100
11150002,11150,R,209377.15565,4327933.715
11160001,11160,R,257600,4328500
11160002,11160,R,247019,4331428
11170001,11170,R,226733,4325496
11170002,11170,R,217022.84307732,4325464.8546806
11200001,11200,R,275325.907484,4318881.0001
11200002,11200,R,278211.343267,4320364.59059
11200003,34130,R,395283,4357957
11200005,11200,R,274982.790946,4319972.89666
11200006,11200,R,275100,4318700
11200007,11200,R,271800,4326500
11200008,11200,R,275000,4320000
11210002,11210,R,305000,4301500
11210003,11210,R,303224.267817,4302268.7351
11220001,11220,R,270300,4308700
11260001,11260,R,220846,4293381
11290001,11290,A,220602.123684,4322060.65075
11290002,11290,A,220197.273176,4322143.80092
11290003,11290,R,213900,4320000
11290004,11290,R,212922.546353,4319448.56305
11300001,11300,R,221442,4306103
11300002,11300,R,222500,4304500
11300003,11300,R,221377,4305915
11300004,11300,R,222300,4307300
11370001,11370,R,303680.630734,4290642.95874
11370004,11370,R,303513.3,4285394
11390001,11330,R,252875,4295993
11400001,11400,R,197000,4331100
11400002,11400,R,196532,4331333
11400003,11400,R,,
11400004,11400,R,197100,4331100
11400005,11400,R,195867,4330462
11400006,11400,R,193670.17093,4332423.89586
11430001,11430,R,309111,4310834
11430002,11430,R,310400,4311800
11480001,11480,A,297202.130031,4294995.45422
11480002,11480,A,299351,4297446
11480004,11480,R,299006.78916,4294491.96049
11480007,11480,A,298637,4297984
11480008,11480,R,298900.48,4294543.586
11500001,11500,R,219379.39696504,4289291.680048
11500002,11500,R,217784,4287345
11500004,11500,R,218600,4287800
11540001,11540,R,297075.732981,4299180.7019
11560001,11560,R,318100,4317200
11590002,11590,R,294731,4325654
11590003,11590,R,294810,4326358
11600001,11600,R,244122,4328797
11600004,11600,R,241171,4325777
11600005,11600,R,243666.83,4328204.14
11620001,11620,R,236132,4325229
11700001,11700,R,255730,4318546
11700003,11700,A,254421,4317816
11700005,11700,R,265224,4325175
11700006,11700,A,256049.209054,4318006.74154
11800002,11800,R,244300,4320300
11800003,11800,R,245500,4321000
11880001,11000,R,231080.159223,4320622.74179
12000001,12000,R,256998,4435919
12000002,12000,R,259298.59790039,4437718.3690509
12000003,12000,R,254800,4437200
12000007,12000,R,256687,4436186
12000009,12000,R,257417.351401,4434743.54385
12000010,12000,R,257200,4436200
12000011,12000,R,258846.17569915,4436135.1370221
12000012,12000,R,256774.391,4434514.359
12000013,12000,R,254800,4437000
12100001,12100,R,306997,4411714
12100002,12100,R,308200,4411000
12100004,12100,R,307745,4409065
12100005,12100,R,308100,4410700
12100006,12100,R,304200,4408100
12100009,12100,R,305400,4408900
12100010,12100,R,308262,4411354
12110002,12110,R,227066,4452586
12110003,12110,R,222429,4455994
12110004,12110,R,223115,4456086
12120001,12120,R,252119.462,4417642.425
12130001,12130,R,297000,4446200
12130002,12130,R,296457,4445996
12140001,12140,R,257341.249953,4465247.56046
12150001,12150,A,308156.17808555,4433042.8713435
12150002,12150,R,306910.776654,4432932.81226
12150003,12150,R,306825,4431970
12150004,12150,R,306544,4432524
12150005,12150,R,297184.654,4435064.916
12150006,12150,A,308156.17808555,4433042.8713435
12160002,12160,R,242962,4427818
12160003,12160,R,244400,4427700
12170001,12170,R,253400,4402900
12170004,12170,R,252300,4403668
12200001,12200,R,204100,4436100
12200002,12200,R,203400,4436100
12200003,12200,R,203954,4435982
12200004,12200,R,199700,4435900
12200005,12200,R,202390,4435769
12200006,12200,R,203189.362119,4434896.63407
12210001,12210,R,285100,4468300
12220001,12220,R,222235.07921239,4446138.9568938
12230001,12230,R,330473,4401406
12230003,12230,A,320400,4397400
12240001,12240,R,224162.896765,4430825.14376
12240002,12240,R,224900,4430600
12240003,12240,R,224200,4430800
12260001,12260,R,203233,4443739
12260002,12260,R,202782,4443880
12260003,12260,R,203000,4443600
12270001,12270,R,203283.20468272,4424024.1001506
12270002,12270,R,203836.845,4422926.327
12290001,12290,R,271400,4428900
12290002,12290,R,271444,4428870
12290003,12290,R,271500,4428800
12300001,12300,R,225900,4455500
12300003,12300,R,224887,4456198
12300004,12300,R,224754.63212208,4460421.1987517
12310001,12310,R,277776,4439367
12310002,12310,R,282285.354974,4438353.55899
12330002,12330,R,244100,4444100
12330003,12330,R,247265.390513,4445541.25553
12330004,12330,R,241370,4446851
12330006,12330,R,256172.17,4453940.23
12340001,12340,R,272900,4446900
12340002,12340,R,272735.954,4446283.81
12350001,12350,R,219300,4443300
12350002,12350,R,215600,4442400
12360001,12360,R,287300,4383200
12390001,12390,R,229600,4440500
12400001,12400,R,287000,4395800
12400002,12400,R,286998,4395711
12400003,12400,R,285000,4395400
12400004,12400,R,287000,4395700
12400005,12400,R,286800,4395700
12400006,12400,R,289100,4395500
12400007,12400,R,277828.401,4387581.338
12420001,12420,R,275992.881675,4480012.73316
12430001,12430,R,270100,4409000
12450001,12450,R,255795,4429682
12450002,12450,R,255855,4429202
12490001,12490,R,296353.2162,4401173.43716
12490002,12490,R,290522.76,4404297.665
12500002,12500,R,276500,4452400
12500003,12500,R,276600,4452398
12500004,12500,R,276258,4452263
12510001,12510,R,255800,4432500
12560001,12560,R,310900,4444500
12560002,12560,R,308849.71173364,4441759.6130231
12580001,12580,R,259200,4457000
12600001,12600,R,266300,4483700
12600002,12600,R,266470,4484071
12700001,12700,R,207500,4457100
12740001,12740,R,259839,4439753
12780002,12780,R,298684.312288,4423609.94618
12800001,12800,R,236300,4418300
12800002,12800,R,234030,4419842
12800003,12800,R,236088.684937,4418774.86215
12850001,12850,R,259188.595196,4437326.565
12850002,12850,R,260300,4439400
12850003,12850,R,259082.353187,4436976.0875
12850004,12850,R,258800,4436400
13000001,13004,R,540524,4331339
13002003,13002,R,537119,4330221
13002004,13002,R,537100,4330200
13003001,13003,R,538129,4331721
13003003,13003,R,536860,4331288
13003004,13003,R,538129,4331721
13004003,13004,R,540142,4330642
13004004,13004,R,540105,4330403
13004005,13004,R,540105,4330403
13005002,13005,R,540013.852294,4329560.11131
13005005,13005,R,540858,4329171
13005009,13005,R,539974,4328695
13005010,13005,R,540155,4329310
13005011,13005,R,539974,4328695
13005012,13005,R,540155,4329310
13005013,13005,R,540000,4329600
13006002,13006,R,539051,4328480
13006003,13006,R,537408,4328620
13006004,13006,R,539051,4328480
13006005,13006,R,539051,4328480
13007001,13007,R,535916,4329125
13007002,13007,R,535640,4329190
13007007,13007,R,536310,4327859
13008001,13008,R,539410,4326011
13008003,13008,R,539316,4327367
13008004,13008,R,538206,4325353
13008008,13008,R,539100,4324900
13008012,13008,R,539317,4326269
13008013,13008,R,538209,4325457
13008014,13008,R,536928,4324337
13008015,13008,R,539305,4326291
13008016,13008,R,539316,4327367
13008017,13008,R,539305,4326291
13009001,13009,R,541673,4324583
13009002,13009,R,540350.376411,4325062.26097
13009003,13009,R,542112,4325407
13009004,13009,R,540116.358546,4327197.02649
13009005,13009,R,540504,4324945
13009006,13009,R,540057.496,4323280.083
13009008,13009,R,540092.7,4327214.4
13009009,13009,R,542100,4325400
13010001,13010,R,542438,4327972
13010002,13009,R,541610.188605,4326951.82747
13010005,13010,R,540025,4328832
13010007,13010,R,43.27,5.421
13010009,13010,R,541915,4327685
13010010,13010,R,541496,4326829
13010011,13010,R,541496,4326829
13010012,13010,R,542200,4327000
13011003,13011,R,547500,4330300
13011006,13011,R,542676,4328602
13011007,13011,R,550042,4329911
13011012,13011,R,542682,4328602
13011014,13011,R,543732,4328472
13011015,13011,R,549700,4329800
13011016,13011,A,545582,4329292
13011017,13011,R,542682,4328602
13011018,13011,R,545900,4329200
13011019,13011,R,550003.10795341,4329902.1858551
13011020,13011,R,546028.84,4328946.943
13012001,13012,R,544450,4329505
13012003,13012,R,543598,4330856
13012012,13012,R,542811.775856,4330417.88998
13012015,13012,R,544000,4331700
13012016,13012,R,542789,4329757
13012018,13012,R,541168,4330427
13012021,13012,R,541157,4330423
13012022,13012,R,543663,4330380
13012023,13012,R,543678.43,4330010.75
13012024,13012,R,543200,4329600
13012025,13012,R,541158.294,4330431.824
13013002,13013,R,543665,4335215
13013003,13013,R,540938,4331580
13013004,13013,R,542067,4333823
13013007,13013,R,546000,4333300
13013008,13013,R,542064.429815,4334023.61168
13013010,13013,R,545358,4332360
13013011,13013,R,544699,4332321
13013012,13014,R,538503,4331602
13013013,13013,R,542218,4334339
13013014,13013,R,540440.417,4331692.649
13013015,13013,R,545358,4332360
13013016,13013,R,545358,4332360
13013017,13013,R,542218,4334339
13014001,13014,R,540100,4332900
13014006,13014,R,539035,4331860
13014008,13014,R,537430.169,4331775.06
13014010,13014,R,540006,4333540
13014011,13014,R,537576,4332936
13014012,13014,R,537992,4331853
13014013,13014,R,537781.43,4333333.91
13015004,13015,R,535854,4338470
13015006,13015,R,535439.619218,4334478.0972
13015011,13015,R,535319,4337317
13015012,13015,R,0,0
13015013,13015,R,535450,4334463
13015014,13015,R,536579,4332823
13015015,13015,R,535319,4337317
13015016,13015,R,535637.794519,4336945.97399
13015018,13015,R,536579,4332823
13015019,13015,R,535393,4337322
13016002,13016,R,532755,4335640
13016005,13016,R,534331,4334869
13016006,13016,R,534314,4334883
13016007,13016,R,532755,4335640
13016008,13016,R,534314,4334883
13090001,13090,R,543087,4352719
13090006,13090,R,544688,4352085
13090014,13090,R,542015,4355531
13090016,13090,R,543176.57436838,4354280.3356003
13090017,13090,R,543920.21372873,4350874.0066
13090018,13090,R,542000,4355500
13090019,13090,R,543170.998,4354293.783
13097001,13090,R,541340,4353556
13100001,13100,R,545900.219773,4352086.41671
13100002,13090,R,543734.451063,4353200.56086
13100004,13290,R,4348397.62842,538311.801665
13100005,13100,R,546454,4351776
13100006,13100,R,545734,4353396
13100008,13100,R,546300,4351600
13100009,13100,R,546366,4351433
13100010,13100,R,545501,4352597
13100012,13090,R,543433,4352023
13100013,13853,R,538311.802,4348397.628
13100014,13100,R,545900.219773,4352086.41671
13100015,13100,R,543734.451063,4353200.56086
13100016,13100,R,543263.415,4352847.788
13100017,13100,R,546366,4351433
13100018,13100,R,543343.456,4351913.977
13105001,13105,R,547296,4342967
13110001,13110,R,497896.705576,4342041.82453
13110003,13110,R,500079.265042,4341289.51727
13110004,13110,R,498100,4340600
13110005,13110,R,497896.705576,4342041.82453
13112002,13112,R,559800,4339000
13112003,13112,R,559640.23129,4339003.54349
13112005,13112,R,560248.971,4338361.546
13115001,13115,R,571300,4368600
13120001,13120,R,546400,4346500
13120002,13120,R,546782.343457,4346819.49404
13120003,13120,R,545400,4345200
13120004,13120,R,548680,4346422
13120005,13120,R,546494.276749,4343447.42366
13120006,13120,R,547500,4345200
13122001,13122,R,527115,4354117
13122002,13122,R,529631,4354350
13124001,13124,A,557800,4340100
13124002,13124,A,558170,4338414
13127002,13127,R,524700,4344566
13127004,13127,R,526826,4342063
13127005,13127,A,524085.75362,4344832.72338
13127006,13127,R,527000,4342600
13127007,13127,R,524419,4344158
13127009,13127,R,526517,4343087
13127010,13127,R,526826,4342063
13127012,13127,R,524673.689,4344561.21
13130002,13130,R,517369,4348942
13130003,13130,R,516932,4348236
13130004,13130,R,516932,4348236
13130005,13130,R,518104,4348437
13130006,13130,R,520032.248,4351877.717
13140001,13140,R,499821,4357594
